hotel_id,name,hotel_link,stars,rating,reviews,address,intro,price,room_type,province
845,Long housing Japanese apartment on Linh Lang #01,https://www.ivivu.com/khach-san-ha-noi/long-housing-japanese-apartment-on-linh-lang-01,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Đỗ xe miễn phí",4.858.500,Apartment,ha-noi
846,Hanoi Japanese studio apartment/39 Linh Lang,https://www.ivivu.com/khach-san-ha-noi/hanoi-japanese-studio-apartment-39-linh-lang,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Đỗ xe miễn phí",643.000,Apartment,ha-noi
847,LeO Housing 3BR Vinhomes Metropolis in Ba Dinh,https://www.ivivu.com/khach-san-ha-noi/leo-housing-3br-vinhomes-metropolis-in-ba-dinh,0.0,0.0,,,,2.863.500,Apartment,ha-noi
848,Vinhomes luxury 2 bedrooms appartment Metropolis,https://www.ivivu.com/khach-san-ha-noi/vinhomes-luxury-2-bedrooms-appartment-metropolis,0.0,0.0,,,,2.571.000,Apartment,ha-noi
849,22HOUSING 9 - 02 BEDROOMS/LOTTE/VINHOMES TOP VIEW,https://www.ivivu.com/khach-san-ha-noi/22housing-9-02-bedrooms-lotte-vinhomes-top-view,0.0,0.0,,,"Khóa điện tử, Phòng tập",1.939.000,Two Bedroom - Apartment,ha-noi
850,HOUSING LL18*01 BEDROOM APARTMENT IN LINH LANG,https://www.ivivu.com/khach-san-ha-noi/housing-ll18-01-bedroom-apartment-in-linh-lang,0.0,0.0,,,"Khóa điện tử, Đỗ xe miễn phí",702.000,Apartment,ha-noi
851,Vinhomes Metropolis Harmony Residence,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-harmony-residence-945015,4.0,0.0,,29 P. Liễu Giai,Nhận phòng [24 giờ],1.781.000,2 Bedroom Deluxe,ha-noi
852,Nami Luxury suite APM 22,https://www.ivivu.com/khach-san-ha-noi/nami-luxury-suite-apm-22,0.0,0.0,,,"Khóa điện tử, Wi-Fi",1.505.000,Apartment,ha-noi
853,Luxury 1BR Vinhomes Metropolis,https://www.ivivu.com/khach-san-ha-noi/luxury-1br-vinhomes-metropolis,0.0,0.0,,,"Khóa điện tử, Wi-Fi",1.506.500,Apartment,ha-noi
854,Long housing Japanese apartment on Linh Lang #02,https://www.ivivu.com/khach-san-ha-noi/long-housing-japanese-apartment-on-linh-lang-02,0.0,0.0,,,,4.889.000,Apartment,ha-noi
855,Metropolis/3Bedrooms/LuxuryService/nearLotte/Hanoi,https://www.ivivu.com/khach-san-ha-noi/metropolis-3bedrooms-luxuryservice-nearlotte-hanoi,0.0,0.0,,,,2.607.000,Apartment,ha-noi
856,Nami Japanese Apartment 81 Linh Lang,https://www.ivivu.com/khach-san-ha-noi/nami-japanese-apartment-81-linh-lang,0.0,0.0,,,,648.000,Apartment,ha-noi
857,THE GALAXY HOME APARTMENT ĐỘI CẤN,https://www.ivivu.com/khach-san-ha-noi/the-galaxy-home-apartment-doi-can,4.0,0.0,,22 Ngõ 279 Phố Đội Cấn,Đưa đón sân bay,1.406.500,Junior Suite Balcony,ha-noi
858,Nami 2bedrooms 20LL,https://www.ivivu.com/khach-san-ha-noi/nami-2bedrooms-20ll,0.0,0.0,,,,1.303.500,Apartment,ha-noi
859,TwoBedroom Vinhomes Metropolis Diamond,https://www.ivivu.com/khach-san-ha-noi/twobedroom-vinhomes-metropolis-diamond,0.0,0.0,,,,1.889.000,Two Bedroom - Apartment,ha-noi
860,J'adore Apartment,https://www.ivivu.com/khach-san-ha-noi/jadore-apartment,0.0,0.0,,4 Ngõ 9 Phố Liễu Giai,"Wi-Fi [miễn phí], Đưa đón sân bay",770.000,Luxury Studio,ha-noi
861,Five Star Westlake 1st-4th Floors Hotel & Serviced Apartment,https://www.ivivu.com/khach-san-ha-noi/five-star-westlake-1st-4th-floors-hotel-serviced-apartment,0.0,0.0,,"162 Hoàng Hoa Thám, Thuy Khue","Bãi đỗ xe [miễn phí], Đưa đón sân bay, Phòng tập",2.830.500,Deluxe Plus Double Room - Non-Smoking,ha-noi
862,Housing 39 Linh Lang - Sarami,https://www.ivivu.com/khach-san-ha-noi/housing-39-linh-lang-sarami,0.0,0.0,,,,631.500,Apartment,ha-noi
863,OneBedroom Vinhomes Metropolis Superior,https://www.ivivu.com/khach-san-ha-noi/onebedroom-vinhomes-metropolis-superior,0.0,0.0,,,,1.514.000,One Bedroom - Apartment,ha-noi
864,22Housing Apartment 8 Nguyen Van Ngoc,https://www.ivivu.com/khach-san-ha-noi/22housing-apartment-8-nguyen-van-ngoc,0.0,0.0,,8 P. Nguyễn Văn Ngọc,,678.000,Studio Apartment,ha-noi
865,Vinhomes Metropolis Residence,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-residence,0.0,0.0,,29 Phố Liễu Giai,,1.540.500,1-Bedroom Condo,ha-noi
866,One - Bedroom Tower 22housing Vinhomes Metropolis,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-tower-22housing-vinhomes-metropolis,0.0,0.0,,,,1.855.000,Apartment,ha-noi
867,Myrcella Urban Studio,https://www.ivivu.com/khach-san-ha-noi/myrcella-urban-studio,4.0,0.0,,33 Ngõ 12 Phố Đào Tấn,"Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Đưa đón sân bay",863.000,Studio Suite Gold,ha-noi
868,Paradise Suites Trich Sai,https://www.ivivu.com/khach-san-ha-noi/paradise-suites-trich-sai,4.0,0.0,,121 Phố Trích Sài,"Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Đưa đón sân bay",977.500,One Bedroom Apartment,ha-noi
869,TV-Netflix STU 302 + Near Uncle Ho's Mausoleum,https://www.ivivu.com/khach-san-ha-noi/tv-netflix-stu-302-near-uncle-hos-mausoleum,0.0,0.0,,"No 32, Alley 88, Ngoc Ha street, Ba Dinh district","Nhận/trả phòng [nhanh], Wi-Fi [miễn phí]",755.500,Apartment,ha-noi
870,QMP - Vinhomes Metropolis 1 Bedroom near Lotte,https://www.ivivu.com/khach-san-ha-noi/qmp-vinhomes-metropolis-1-bedroom-near-lotte,0.0,0.0,,,"Khóa điện tử, Wi-Fi",2.102.500,Apartment,ha-noi
871,*22HOUSING 8 * 01 BEDROOM APARTMENT IN VINHOMES,https://www.ivivu.com/khach-san-ha-noi/22housing-8-01-bedroom-apartment-in-vinhomes,0.0,0.0,,,,1.508.500,Apartment,ha-noi
872,alley homestay_liễu giai,https://www.ivivu.com/khach-san-ha-noi/alley-homestay-lieu-giai,0.0,0.0,,"33 ngõ 4 phố Liễu Giai, Cống Vị","Nhận phòng [24 giờ], Wi-Fi [miễn phí], Bãi đỗ xe [miễn phí]",437.500,City View,ha-noi
873,BLUEHOMES Apartment & Residence Kim Ma,https://www.ivivu.com/khach-san-ha-noi/bluehomes-apartment-residence-kim-ma,0.0,0.0,,,,762.000,Apartment,ha-noi
874,Dom's Residence & Hotel Hanoi,https://www.ivivu.com/khach-san-ha-noi/doms-residence-hotel-hanoi,4.0,0.0,,46 Phố Phan Kế Bính,"Nhận phòng [24 giờ], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",657.500,Superior Home,ha-noi
875,Long housing Japanese Style apartment on Linh Lang,https://www.ivivu.com/khach-san-ha-noi/long-housing-japanese-style-apartment-on-linh-lang,0.0,0.0,,,,4.872.500,Apartment,ha-noi
876,Hi Home Residences Ba Dinh Ha Noi,https://www.ivivu.com/khach-san-ha-noi/hi-home-residences-ba-dinh-ha-noi,3.0,0.0,,8 Phố Kim Mã Thượng,Nhận phòng [24 giờ],603.000,Studio Room,ha-noi
877,Hanoi Japanese studio apartment/39 Linh Lang/03,https://www.ivivu.com/khach-san-ha-noi/hanoi-japanese-studio-apartment-39-linh-lang-03,0.0,0.0,,,,656.000,Apartment,ha-noi
878,Vinhomes Metropolis Thai Phuong Residences,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-thai-phuong-residences,0.0,0.0,,29 P. Liễu Giai,"Nhận phòng [24 giờ], Wi-Fi [miễn phí]",1.412.000,Standard One-Bedroom Apartment,ha-noi
879,OneBedroom Vinhomes Metropolis Topview,https://www.ivivu.com/khach-san-ha-noi/onebedroom-vinhomes-metropolis-topview-945266,0.0,0.0,,,,1.728.000,Two Bedroom - Apartment,ha-noi
880,Romantic 22Housing Studio Apartment 2,https://www.ivivu.com/khach-san-ha-noi/romantic-22housing-studio-apartment-2,0.0,0.0,,,,686.000,One Bedroom - Apartment,ha-noi
881,Cozy 1 Bedroom Japanese style on Linh Lang str #11,https://www.ivivu.com/khach-san-ha-noi/cozy-1-bedroom-japanese-style-on-linh-lang-str-11,0.0,0.0,,,,5.116.000,Apartment,ha-noi
882,One bedroom Romantic 22Housing Apartment,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-romantic-22housing-apartment,0.0,0.0,,,,915.500,One Bedroom - Apartment,ha-noi
883,TwoBedroom Vinhomes Metropolis Superior,https://www.ivivu.com/khach-san-ha-noi/twobedroom-vinhomes-metropolis-superior,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Phòng tập",1.939.000,Two Bedroom - Apartment,ha-noi
884,22Housing Vinhomes Metropolis,https://www.ivivu.com/khach-san-ha-noi/22housing-vinhomes-metropolis,0.0,0.0,,29 P. Liễu Giai,,1.602.000,1-Bedroom Apartment,ha-noi
885,Sumitomo apartment & hotel 1 at Linh Lang,https://www.ivivu.com/khach-san-ha-noi/sumitomo-apartment-hotel-1-at-linh-lang,0.0,0.0,,,,559.500,Studio 25,ha-noi
886,Sumitomo 2Apartment for japanese,https://www.ivivu.com/khach-san-ha-noi/sumitomo-2apartment-for-japanese,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Đỗ xe miễn phí",895.000,1-Bedroom Apartment,ha-noi
887,2 BR Cozy APT VINHOMES METROPOLIS near LOTTE,https://www.ivivu.com/khach-san-ha-noi/2-br-cozy-apt-vinhomes-metropolis-near-lotte,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Phòng tập",19.489.000,2 BR Cozy APT VINHOMES METROPOLIS near LOTTE,ha-noi
888,*BOM HOMESTAY*-VINHOMES METROPOLIS- 2BR- LUXURYAPT,https://www.ivivu.com/khach-san-ha-noi/bom-homestay-vinhomes-metropolis-2br-luxuryapt,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Phòng tập",1.939.000,Apartment,ha-noi
889,Vinhomes Metropolis/ 2Bedrooms/ LakeView/ Hanoi,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-2bedrooms-lakeview-hanoi,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Phòng tập",1.681.000,Apartment,ha-noi
890,LUXURY VINHOMES METROPOLIS ONEBEDROOM,https://www.ivivu.com/khach-san-ha-noi/luxury-vinhomes-metropolis-onebedroom,0.0,0.0,,,,2.187.000,Apartment,ha-noi
891,22Housing Apartment 8NVN near Lotte 02,https://www.ivivu.com/khach-san-ha-noi/22housing-apartment-8nvn-near-lotte-02,0.0,0.0,,,"Khóa điện tử, Wi-Fi",1.221.000,One Bedroom - Apartment,ha-noi
892,2BR - Daniel Apartment in Vinhomes Metropolis,https://www.ivivu.com/khach-san-ha-noi/2br-daniel-apartment-in-vinhomes-metropolis,0.0,0.0,,,,15.547.000,Apartment,ha-noi
893,22Housing Street view condo - 04,https://www.ivivu.com/khach-san-ha-noi/22housing-street-view-condo-04,0.0,0.0,,,,805.000,One Bedroom - Apartment,ha-noi
894,TwoBedroom Vinhomes Metropolis Premium,https://www.ivivu.com/khach-san-ha-noi/twobedroom-vinhomes-metropolis-premium,0.0,0.0,,,"Wi-Fi, Phòng tập",1.939.000,Two Bedroom - Apartment,ha-noi
895,Sunny 22housing Apartment,https://www.ivivu.com/khach-san-ha-noi/sunny-22housing-apartment,0.0,0.0,,81 Phố Linh Lang,"Nhận phòng [24 giờ], Đưa đón sân bay",711.000,Studio Apartment,ha-noi
896,22HOUSING 12 - 02 BEDROOMS/LOTTE/VINHOMES TOP VIEW,https://www.ivivu.com/khach-san-ha-noi/22housing-12-02-bedrooms-lotte-vinhomes-top-view,0.0,0.0,,,"Khóa điện tử, Đỗ xe miễn phí, Phòng tập",1.889.000,Apartment,ha-noi
897,Libre Homestay,https://www.ivivu.com/khach-san-ha-noi/libre-homestay,0.0,0.0,,"29 Ngõ Hàng Cháo, Quận Đống Đa","Nhận phòng [24 giờ], Wi-Fi [miễn phí], Đưa đón sân bay",386.500,Standard Studio,ha-noi
898,Two bedrooms in Linh Lang str~Sweet apt near Lotte,https://www.ivivu.com/khach-san-ha-noi/two-bedrooms-in-linh-lang-str-sweet-apt-near-lotte,0.0,0.0,,,,1.454.000,Apartment,ha-noi
899,The Five Boutique Apartment Lilas,https://www.ivivu.com/khach-san-ha-noi/the-five-boutique-apartment-lilas,0.0,0.0,,9 Nguyễn Biểu,"Nhận phòng [24 giờ], Đưa đón sân bay",2.655.000,Grand Premier Suite,ha-noi
900,BRAND NEW STUDIO IN THE HEART OF HANOI,https://www.ivivu.com/khach-san-ha-noi/brand-new-studio-in-the-heart-of-hanoi,0.0,0.0,,,,1.125.000,Apartment,ha-noi
901,OneBedroom Vinhomes Metropolis Diamond,https://www.ivivu.com/khach-san-ha-noi/onebedroom-vinhomes-metropolis-diamond,0.0,0.0,,,,1.549.000,One Bedroom - Apartment,ha-noi
902,Romantic 22Housing Studio Apartment 4,https://www.ivivu.com/khach-san-ha-noi/romantic-22housing-studio-apartment-4,0.0,0.0,,,,688.000,One Bedroom - Apartment,ha-noi
903,Daniel Apartment 3BR Vinhomes Metropolis LARGE #2,https://www.ivivu.com/khach-san-ha-noi/daniel-apartment-3br-vinhomes-metropolis-large-2,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Phòng tập",34.222.500,Apartment,ha-noi
904,Spacious luxury appartment near Lotte,https://www.ivivu.com/khach-san-ha-noi/spacious-luxury-appartment-near-lotte,0.0,0.0,,,"Khóa điện tử, Wi-Fi",1.994.000,Apartment,ha-noi
905,Hibou's house,https://www.ivivu.com/khach-san-ha-noi/hibous-house,0.0,0.0,,Ngh. 18/10 P. Huỳnh Thúc Kháng,Wi-Fi [miễn phí],787.500,Cozy Deluxe Room,ha-noi
906,MOMIZI HANOI 2 - PHAN KE BINH,https://www.ivivu.com/khach-san-ha-noi/momizi-hanoi-2-phan-ke-binh,3.0,0.0,,"No. 38-40, Phan Ke Binh Str.","Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Đưa đón sân bay, Phòng tập",1.858.500,Deluxe Queen Room 2,ha-noi
907,Romantic 22Housing Studio Apartment 3,https://www.ivivu.com/khach-san-ha-noi/romantic-22housing-studio-apartment-3,0.0,0.0,,,,670.000,One Bedroom - Apartment,ha-noi
908,Luxury 2BR Vinhomes Metropolis-LOTTE-KimMa-Ba Dinh,https://www.ivivu.com/khach-san-ha-noi/luxury-2br-vinhomes-metropolis-lotte-kimma-ba-dinh,0.0,0.0,,,,21.837.500,Apartment,ha-noi
909,Lake View Hotel,https://www.ivivu.com/khach-san-ha-noi/lake-view-hotel-37392500,3.0,0.0,,65 Phố Trích Sài,"Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",588.000,Room Assigned on Arrival,ha-noi
910,Nami Apartment LL 22,https://www.ivivu.com/khach-san-ha-noi/nami-apartment-ll-22,0.0,0.0,,,"Khóa điện tử, Wi-Fi",623.000,Apartment,ha-noi
911,Hanoi Japanese 1-bedroom apartment/39 Linh Lang/01,https://www.ivivu.com/khach-san-ha-noi/hanoi-japanese-1-bedroom-apartment-39-linh-lang-01,0.0,0.0,,,,609.000,Apartment,ha-noi
912,Lovely homestay - Phan Ke Binh street near Daewoo,https://www.ivivu.com/khach-san-ha-noi/lovely-homestay-phan-ke-binh-street-near-daewoo,0.0,0.0,,,,659.000,Apartment,ha-noi
913,22Housing Street view condo - 02,https://www.ivivu.com/khach-san-ha-noi/22housing-street-view-condo-02,0.0,0.0,,,,786.500,One Bedroom - Apartment,ha-noi
914,Wins Apartment,https://www.ivivu.com/khach-san-ha-noi/wins-apartment,0.0,0.0,,32 Phố Lạc Chính,"Nhận phòng [24 giờ], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",765.500,One Bedroom Apartment,ha-noi
915,1BR Cozy Apartment in Vinhomes Metropolis,https://www.ivivu.com/khach-san-ha-noi/1br-cozy-apartment-in-vinhomes-metropolis,0.0,0.0,,,,18.609.500,Apartment,ha-noi
916,Khách sạn & Căn hộ Palmo 2,https://www.ivivu.com/khach-san-ha-noi/palmo-hotel-apartment-2,3.0,0.0,,Đầu ngõ 35 Phan Kế Bính mới ( biển hiệu PALMO),"Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Wi-Fi [miễn phí], Đưa đón sân bay",578.500,Superior Double Room,ha-noi
917,BOM HOMES* VINHOMES METROPOLIS-3BR- LUXURY APT,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-metropolis-3br-luxury-apt,0.0,0.0,,,,2.653.500,Apartment,ha-noi
918,NB APARTMENT LINH LANG,https://www.ivivu.com/khach-san-ha-noi/nb-apartment-linh-lang,0.0,0.0,,"Số 4, ngõ 41 phố Linh Lang, phường Cống Vị","Nhận/trả phòng [nhanh], Nhận phòng [24 giờ], Bãi đỗ xe [miễn phí]",494.000,Cozy Classic Room,ha-noi
919,One bedroom Balcony 22Housing Apartment 5,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-balcony-22housing-apartment-5,0.0,0.0,,,,842.500,One Bedroom - Apartment,ha-noi
920,22HOUSING LL3 - 01 BEDROOMS/LOTTE/LINH LANG STR,https://www.ivivu.com/khach-san-ha-noi/22housing-ll3-01-bedrooms-lotte-linh-lang-str,0.0,0.0,,,,807.000,One Bedroom - Apartment,ha-noi
921,Two bedrooms apartment vinhomes metropolis,https://www.ivivu.com/khach-san-ha-noi/two-bedrooms-apartment-vinhomes-metropolis,0.0,0.0,,,,3.239.500,Two Bedroom - Apartment,ha-noi
922,3 bedrooms Apt in Vinhomes Metropolis near Lotte,https://www.ivivu.com/khach-san-ha-noi/3-bedrooms-apt-in-vinhomes-metropolis-near-lotte,0.0,0.0,,,,2.727.000,Apartment,ha-noi
923,The Quarter Apartment,https://www.ivivu.com/khach-san-ha-noi/the-quarter-apartment,0.0,0.0,,51a Phố Nguyễn Khắc Hiếu,Nhận phòng [24 giờ],1.061.000,Deluxe City View Big Bedroom,ha-noi
924,Nami Suite Apartment 352 Buoi,https://www.ivivu.com/khach-san-ha-noi/nami-suite-apartment-352-buoi,0.0,0.0,,,"Wi-Fi, Đỗ xe miễn phí",784.500,Apartment,ha-noi
925,BLUEHOMES Apartment & Residence 25 Phan Dinh Phung,https://www.ivivu.com/khach-san-ha-noi/bluehomes-apartment-residence-25-phan-dinh-phung,0.0,0.0,,,,732.000,Apartment,ha-noi
926,OneBedroom Vinhomes Metropolis Premium,https://www.ivivu.com/khach-san-ha-noi/onebedroom-vinhomes-metropolis-premium,0.0,0.0,,,,1.548.000,One Bedroom - Apartment,ha-noi
927,LUXURY VINHOMES METROPOLIS TWOBEDROOM IN HANOI,https://www.ivivu.com/khach-san-ha-noi/luxury-vinhomes-metropolis-twobedroom-in-hanoi,0.0,0.0,,,,1.998.500,Apartment,ha-noi
928,Vinhomes Metropolis - One bedroom near Lotte,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-one-bedroom-near-lotte,0.0,0.0,,,,1.510.000,Apartment,ha-noi
929,The Q Boutique and Home,https://www.ivivu.com/khach-san-ha-noi/the-q-boutique-and-home,0.0,0.0,,46 Phó Đức Chính,"Wi-Fi [miễn phí], Đưa đón sân bay",595.000,Deluxe - Air Conditioning,ha-noi
930,One bedroom Romantic 22Housing Apartment 5,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-romantic-22housing-apartment-5,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Đỗ xe miễn phí",891.500,One Bedroom - Apartment,ha-noi
931,QMP-Vinhomes Metropolis-Fully Furnished Luxury 2BR,https://www.ivivu.com/khach-san-ha-noi/qmp-vinhomes-metropolis-fully-furnished-luxury-2br,0.0,0.0,,,"Khóa điện tử, Wi-Fi, Đỗ xe miễn phí",1.982.500,Apartment,ha-noi
932,BOM HOMES- VINHOMES METROPOLIS-Service Apartment,https://www.ivivu.com/khach-san-ha-noi/bom-homes-vinhomes-metropolis-service-apartment,0.0,0.0,,29 Liễu Giai Metropolis,"Nhận/trả phòng [nhanh], Đưa đón sân bay, Phòng tập",1.710.500,One-Bedroom Apartment,ha-noi
933,22HOUSING 5 - 02 BEDROOMS/LOTTE/VINHOMES SKY VIEW,https://www.ivivu.com/khach-san-ha-noi/22housing-5-02-bedrooms-lotte-vinhomes-sky-view,0.0,0.0,,,,1.889.000,Apartment,ha-noi
934,Celadon Building / 1BR / Central BaDinh / Lotte HN,https://www.ivivu.com/khach-san-ha-noi/celadon-building-1br-central-badinh-lotte-hn,0.0,0.0,,,"Wi-Fi, Đỗ xe miễn phí",745.000,Apartment,ha-noi
935,Vinhomes Metropolis Harmony Residence Cozy,https://www.ivivu.com/khach-san-ha-noi/vinhomes-metropolis-harmony-residence-cozy,0.0,0.0,,,"Khóa điện tử, Wi-Fi",2.051.000,Apartment,ha-noi
936,Sunny Apartment Hanoi Center @CitiHome,https://www.ivivu.com/khach-san-ha-noi/sunny-apartment-hanoi-center-citihome,0.0,0.0,,,"Khóa điện tử, Đỗ xe miễn phí, Phòng tập",2.228.500,Apartment,ha-noi
937,22Housing Cozy studio - 01,https://www.ivivu.com/khach-san-ha-noi/22housing-cozy-studio-01,0.0,0.0,,,,737.000,One Bedroom - Apartment,ha-noi
938,Luxury Apartment at Vinhomes Metropolis Near Lotte,https://www.ivivu.com/khach-san-ha-noi/luxury-apartment-at-vinhomes-metropolis-near-lotte,0.0,0.0,,304 P. Kim Mã,"Nhận phòng [24 giờ], Đưa đón sân bay",1.602.000,Luxury One-Bedroom Apartment,ha-noi
939,Khách sạn Wilque Hà Nội,https://www.ivivu.com/khach-san-ha-noi/wilque-cua-bac,4.0,0.0,,"80 Cua Bac, Truc Bach Ward","Nhận phòng [24 giờ], Bãi đỗ xe [miễn phí]",971.000,Superior Double or Twin Room,ha-noi
940,Daniel aparment Linh Lang.str Japanese Style #1,https://www.ivivu.com/khach-san-ha-noi/daniel-aparment-linh-lang-str-japanese-style-1,0.0,0.0,,,,4.986.500,Apartment,ha-noi
941,22Housing Cozy studio - 03,https://www.ivivu.com/khach-san-ha-noi/22housing-cozy-studio-03,0.0,0.0,,,"Khóa điện tử, Wi-Fi",737.500,One Bedroom - Apartment,ha-noi
942,One bedroom Romantic 22Housing Apartment 3,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-romantic-22housing-apartment-3,0.0,0.0,,,,805.000,One Bedroom - Apartment,ha-noi
943,One bedroom Romantic 22Housing Apartment 4,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-romantic-22housing-apartment-4,0.0,0.0,,,,788.500,One Bedroom - Apartment,ha-noi
944,Daniel Apartment 1BR Japanese Style on Linh Lang,https://www.ivivu.com/khach-san-ha-noi/daniel-apartment-1br-japanese-style-on-linh-lang,0.0,0.0,,,,7.479.500,Apartment,ha-noi
945,Khách sạn Khăn Quàng Đỏ Hà Nội,https://www.ivivu.com/khach-san-ha-noi/khan-quang-do-hotel,3.0,0.0,,"Số 94, ngõ 189","Nhận phòng [24 giờ], Wi-Fi [miễn phí], Đưa đón sân bay, Phòng tập",720.000,Standard,ha-noi
946,"Sarami Vinhomes Metropolis - M.(1,2,3) Building",https://www.ivivu.com/khach-san-ha-noi/sarami-vinhomes-metropolis-m-1-2-3-building,0.0,0.0,,,,1.858.000,Apartment,ha-noi
947,One bedroom Luxury apartment in Linh Lang Street,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-luxury-apartment-in-linh-lang-street,0.0,0.0,,,,643.500,Apartment,ha-noi
948,One bedroom Romantic 22Housing Apartment 2,https://www.ivivu.com/khach-san-ha-noi/one-bedroom-romantic-22housing-apartment-2,0.0,0.0,,,,864.000,One Bedroom - Apartment,ha-noi
949,NB APARTMENT KIM MA,https://www.ivivu.com/khach-san-ha-noi/nb-apartment-kim-ma,0.0,0.0,,"Số 14 Ngõ 82 Phố Kim Mã, phường Kim Mã","Nhận phòng [24 giờ], Nhận/trả phòng [nhanh], Wi-Fi [miễn phí], Bãi đỗ xe [miễn phí], Đưa đón sân bay",600.000,Deluxe Suite,ha-noi
950,Khách sạn Bảo Long,https://www.ivivu.com/khach-san-ha-noi/the-jade-dragon-hotel,2.0,0.0,,"Đường 2, Điền Xá","Wi-Fi [miễn phí], Bãi đỗ xe [miễn phí]",395.000,Superior Double Room,ha-noi
951,Camellia Residence Hanoi,https://www.ivivu.com/khach-san-ha-noi/camellia-residence-hanoi,0.0,0.0,,95 P. Triệu Việt Vương,"Nhận phòng [24 giờ], Đưa đón sân bay",1.403.500,Queen Suite,ha-noi
952,Khách sạn Grand Dragon Nội Bài Hà Nội,https://www.ivivu.com/khach-san-ha-noi/grand-dragon-noi-bai-hotel,3.0,1.0,,"Sân bay Nội Bài, Đường Võ Văn Kiệt","Đưa đón sân bay, Bãi đỗ xe [miễn phí]",681.500,Deluxe Twin Room,ha-noi
953,22Housing Cozy studio - 02,https://www.ivivu.com/khach-san-ha-noi/22housing-cozy-studio-02,0.0,0.0,,,,739.500,One Bedroom - Apartment,ha-noi
954,New An Phú Hotel,https://www.ivivu.com/khach-san-ha-noi/new-an-phu-hotel,3.0,0.0,,Đ. Hậu Dưỡng,"Nhận phòng [24 giờ], Đưa đón sân bay, Bãi đỗ xe [miễn phí]",343.000,Double Room,ha-noi
955,Green Homestay,https://www.ivivu.com/khach-san-ha-noi/green-homestay-41918204,0.0,0.0,,,,275.500,Apartment,ha-noi
